AverageDegree	Acc100	Acc1000	Acc10000	Acc100000
1.0	0.9790501448299364	0.004168241139901303	0.0007598342452675762	5.271892823414664e-05
1.4139333963394165	0.9648987929189118	0.33487937547950264	0.006768401573364752	0.0009136270593504525
1.6432504653930664	0.9233833529988864	0.8449844911899965	0.020362543915173822	0.001059851741949306
2.764897108078003	1.043508291903819	0.9740859678006527	0.2257445163794786	0.007826227990584644
3.5169692039489746	0.9957896092915901	1.0246418707921883	1.031251406337169	0.022617529987966095
5.0232768058776855	0.9159887190090604	1.023651792660941	1.015892965355058	0.9694506922111691
5.742440223693848	0.9966952887813036	0.9220092802325691	1.0358011048599323	1.0465602208711433
6.962104320526123	1.0104266289636181	1.0409763871225752	1.0168675535622838	0.978838155877074
8.216106414794922	1.0343807397190787	0.9663250665789938	0.9596259672279936	0.9896463986344926
9.593900680541992	1.0296972362108339	1.019122350532228	1.0065025097275422	1.0207549763870265
9.663440704345703	0.983328657322234	1.019692026341965	1.0384745520597767	0.9237932645360305
10.579100608825684	1.0786427480676293	0.978030758283854	0.9533657609616797	0.9916140281845194
12.363611221313477	1.0042940255774657	1.1007962352633907	1.0005447697298837	1.0322395725227882
12.548032760620117	1.036435144512843	1.04915240120158	1.0136713901499992	1.0093175040799964
13.717802047729492	1.0100416141752622	1.016042439899161	1.034492500190955	0.9683297427736123
14.460811614990234	1.0191820502903268	0.9768394566620727	0.9287891244658174	1.0056675026302275
15.0	1.0063197048394374	1.0025232628174354	0.999967012751305	0.9999999655451546
1.0	0.8250911150215992	0.009654153285580468	0.0007544524113397509	7.885956959776513e-05
1.2085615396499634	0.7274423635391769	0.20547471079737514	0.003917199235576926	0.00022405138091882747
2.0795063972473145	0.9629553717171783	0.8173262516018482	0.05649580430091637	0.0025453034894394955
3.6057538986206055	0.993971752618837	0.9544130653863369	0.811379371975634	0.028018090976392965
3.9614992141723633	1.0471283839636465	1.02773610691478	0.9033426470918461	0.047305433287577775
4.926935195922852	0.9809779968239167	0.9942159156850653	0.9900381893984572	1.0269485582202384
6.587389945983887	1.0188233283326658	0.9824121514092269	0.9829277184400457	0.9165729651028623
7.277118682861328	1.0065262638868453	0.9910700593765501	1.0270198948882365	0.9957897154531035
8.024578094482422	1.0063751211942416	0.9681929615894824	1.0395905743386313	1.0538910642515467
9.264093399047852	1.0583306029439998	1.017632495198987	0.9989092682505165	0.986985844842541
9.982329368591309	0.9976852027674616	0.9920606561662357	0.9967818705705028	1.0797230001670233
10.918815612792969	0.9810884929927517	1.0434277282456388	1.0258545988952426	0.9475645912225552
12.377144813537598	0.9076217541400591	1.0415300228084083	1.0235584308526295	0.9976792765430045
12.973091125488281	1.040376623615749	0.9863328167220142	1.0839083351835104	0.966487045379911
14.08106803894043	0.9659227034347747	0.9437539106638665	0.9748269669663415	0.9846099116878825
14.676641464233398	0.9757231851680226	1.0269305340436203	0.9469265684099133	1.0051406497477549
15.0	1.008028850681269	1.0043803732199277	1.0000757710160286	1.000008681444688
1.0	0.6418633898811394	0.014013018443496113	0.0008547617234628144	3.350215555685285e-05
1.304963231086731	0.6968472956535617	0.29921282591870385	0.006068437530971574	0.0007681445101879877
2.200256824493408	0.9384137794831998	0.7433657615055291	0.17878400551261908	0.004493142271764563
3.442274808883667	1.003590176059252	1.0023962797180304	0.7931455096446256	0.015253223176532858
3.714419364929199	1.011288214022558	1.0493849056605251	0.9813107689853477	0.04902513244672216
4.989240646362305	1.0033207892932479	1.0109745885687738	0.9826391147013818	0.9679554754294585
5.902555465698242	0.965429210803576	0.9770401468909553	0.9996489592601749	1.0628551620663498
6.988064765930176	1.01985064007803	1.0658181009181866	1.0190537927505354	1.008584058278472
8.574991226196289	1.070461782359554	1.0424754229542315	0.9200651181072377	0.9014353609743653
9.280165672302246	0.9762868552053404	0.9890331161511106	0.9926956171254806	1.0539373871550861
9.863779067993164	1.0490007792201448	1.06317117185256	0.9897732607303028	0.9920936892553517
10.932394027709961	0.9380652144273433	1.0541215406862845	0.9829787391884803	1.114109938473011
11.464935302734375	1.0140443522811862	0.9788813447177841	0.9878195652777869	0.9929916329768248
13.706738471984863	0.9622486315827103	1.0646514300030057	1.0443838395811271	0.9513586864778766
14.619474411010742	1.0117068059900787	0.9864302015785305	0.9971423884148642	1.0207128597556947
14.397381782531738	1.0394941769246708	0.9994813940554333	1.0449437508474977	0.98366215570619
15.0	0.9977377151328156	1.0019660035258924	1.0008863470815443	0.9999999855322481
1.0	0.9570805673332842	0.7239768166889545	0.0023307543228492543	0.0001081776993292982
1.212511658668518	0.8443662441990634	0.1650475206513017	0.007244024104495906	0.00041442534502221593
1.6325781345367432	0.9072159489221527	0.41295390900843	0.03599797701932406	0.002212654525953903
2.9415299892425537	0.9544163026770345	0.9708317410994989	0.26986094183117154	0.010705779560171403
4.555383205413818	0.94734092464158	0.9458332547230074	1.0107266053653563	0.5029743445868761
4.989430904388428	1.0121086162358373	0.956102184077325	0.9392438074492118	0.9889121096968516
5.7712860107421875	0.9520495533223927	1.050473688045114	1.0259086812366294	0.95032598182162
7.164740562438965	0.9805923080441891	1.0393690454266027	1.0469097358924226	0.9438450877988799
7.433770656585693	1.008233203115642	1.0737932693840162	1.0526223355830375	1.0766149898489152
8.45821762084961	1.043233332074078	1.012368073111082	1.0361436998170008	1.0555827755989229
