AverageDegree	Acc100	Acc1000	Acc10000	Acc100000
1.0	0.69552442804939	0.0010163704965413748	0.0002891749897619403	3.101254814060679e-06
1.7364650964736938	0.7604694301372061	0.1864290554603937	0.004093430957186131	0.00013653517415715977
1.8424360752105713	0.7828886599367968	0.20735094759790987	0.0008104536943721898	0.00026030376623269554
3.282933235168457	0.9630931673837992	0.9636559227016045	0.00311597090843586	0.00021732332908877672
3.953868865966797	0.9996647433500974	0.9472782911059033	0.002337608960027551	0.0004044435020052669
4.518246650695801	0.947730566866487	1.0424524476678727	1.0279308663743139	0.0003604048850596517
6.027450084686279	0.9960639623391901	1.0085132776031855	1.030886593647331	1.0350128332002706
6.634377479553223	1.0413640656466407	1.0783297810143666	0.9625072107383221	0.9959445311956939
7.988026142120361	1.0053450037449474	0.9434709432853499	1.011020820602532	0.9728453024212642
9.068615913391113	0.9829049496562892	1.0288644051513853	0.9920386623928015	1.0185576482727334
9.299629211425781	1.038194881360812	0.9410359538236995	1.0795764425716494	0.9785931796302493
10.0	1.0080501139908644	1.0036338839466656	1.0001898230415818	1.0000212939371624
1.0	0.6111113773708783	0.004668391853703883	0.00027213416719904394	4.408705644672595e-06
1.4682822227478027	0.7192343833871764	0.04276486133397418	0.0008286637939780175	7.577417176461918e-05
1.6279776096343994	0.8320968112461827	0.15320613619129664	0.001455812209468789	7.623352053847436e-05
3.1502137184143066	1.0547911036732398	0.8132476815405246	0.006618974684475141	7.773904469216555e-05
4.15390682220459	0.9554152703599814	0.9271163618537511	0.008626235939830971	0.00024145917654060485
5.455964088439941	1.0253644456810787	0.992258083975921	0.04375662776331147	0.00029657461233919755
6.094906806945801	1.065810813836902	0.9739214785656859	0.9536002072508704	0.9292432200987699
7.148326873779297	0.9231291676871951	1.0165818444597314	0.9744728131332312	1.0050176371050714
7.7592267990112305	1.0136748633881567	0.982662286118682	0.9867015978142282	1.001692674747578
9.141286849975586	0.9937691759699764	0.9847136341612388	1.0106378654687524	0.9553308949525625
9.403313636779785	0.9670756960248056	1.0283435758208912	1.0026537266294857	0.9741215030107762
10.0	1.0010916500522147	1.0034307992728955	1.0001289635367017	0.9999999925697622
1.0	0.42069039685262577	0.0003399565795264089	3.135063487287413e-05	1.684396286177232e-05
1.4298362731933594	0.917296819012301	0.06886071872336318	0.0009959790470611398	2.9835989719422318e-05
2.052523136138916	0.7844764216495332	0.30284686882019507	0.0032922773808412645	0.0004981211443117814
2.30008864402771	0.992044876804816	0.26243487665879467	0.0038111802070957346	0.0001908252548548773
3.2665646076202393	1.0183478803616803	0.8043157937318945	0.006285872303505237	0.0002107155353101934
5.336111068725586	1.037435336064312	0.9633455307760964	1.020601657131958	0.0009769352129414012
5.536518573760986	1.0356540378415844	0.9707337671079592	0.9423793785837552	0.985825105288117
7.121942043304443	1.0002971652306218	1.0141890364205075	1.021012443898134	0.9462947612325137
7.705277442932129	0.9627417826154501	1.1051112799391762	0.9771855223772509	1.0560318499445298
8.799958229064941	1.0085356450845255	1.0216593323949896	0.9983591317142053	0.9413654313788739
9.320637702941895	1.0082478188964028	1.020466592799452	1.0043794640064518	0.9725930738098771
10.0	1.002364790145108	1.0006030968199497	0.9999845880356004	1.000041410881447
1.0	0.45521921507684926	0.00053894874921411	0.0001281196312148972	1.11064811367407e-05
1.2215816974639893	0.8679202020935496	0.033649661037287844	0.00032595503525090615	3.722880090578096e-05
1.963592767715454	0.8199278506231649	0.29800962524388874	0.0035453679109374386	0.00029756981724229155
2.9656753540039062	1.0002212092386593	0.748851185230475	0.0077700532947206	0.00020982425838769698
3.465513229370117	1.0232307175512596	0.8887172997188846	0.002171272045680496	0.0003364175533152337
4.643068313598633	1.0016242183211095	0.9465688695424969	0.008439459372564127	0.00026076911075925647
6.20396614074707	1.0038654889934986	0.9138121569687282	0.9855625323367441	0.9755076683386857
7.137564659118652	1.036948892934401	1.0061493657460348	0.9929347585783305	1.0316099383413182
8.600960731506348	1.0920506363486668	1.002601862450023	1.0300979693247132	0.9875126734485575
8.755932807922363	0.9686791262770181	0.9720500878996993	1.0747965182519597	0.00020189614620918334
9.228060722351074	0.9484897577285151	1.0092936476999295	1.012944319434646	0.9650962634657214
10.0	0.9927926022259563	1.001449980968235	1.0009608366662484	0.9999999907086189
1.0	0.6840398763952222	0.0018197400237062017	0.0002219091709295085	4.515241299579031e-06
1.4051117897033691	0.8370472867015363	0.11938390329026632	0.0007363981629276974	9.845011773195982e-05
1.7168173789978027	0.7377839581381942	0.3672809118399304	0.0025452729351105804	0.0002792977372240657
3.4637203216552734	0.9741770687758843	0.7418071813314917	0.004156843846636965	0.0003725521530152561
4.5979204177856445	0.9663655449990903	0.9994141465446515	0.007366950040095162	0.000305307576708024
4.495647430419922	1.012245719604864	0.9845206854835601	0.08300524152417897	0.0002869922261716981
5.981895446777344	0.9612484322201803	1.0230990701761211	1.0273434824181236	0.9663860128779671
7.059276580810547	0.9849896303754504	1.0339919537092486	0.9970908707690318	0.9714579408068393
8.16154956817627	0.9791221011183212	1.0719919918704495	0.9066467713926377	0.9780198851728974
8.877464294433594	1.0001927538931619	0.9877716609659429	0.9924322738256476	1.008744927296472
9.958626747131348	1.0014202625174708	0.978492377717328	1.0031466687209236	1.0066190312079548
10.0	1.0006595642927392	1.0018641002788928	0.9997991199372098	1.0000052554850072
